,brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
9868,Audi,R8,2015,54945,Automatic,23924,Petrol,570,22.8,4.2
9869,Audi,A6,2016,19465,Automatic,69807,Diesel,125,58.9,2.0
9870,Audi,S3,2018,27995,Automatic,24500,Petrol,150,43.5,2.0
9871,Audi,RS3,2015,27995,Automatic,48798,Petrol,305,34.9,2.5
9872,Audi,A3,2014,7499,Manual,81000,Diesel,0,74.3,1.6
9873,Audi,Q5,2016,20499,Automatic,36358,Diesel,200,47.1,2.0
9874,Audi,A3,2015,12995,Manual,12119,Diesel,30,67.3,2.0
9875,Audi,Q5,2013,15999,Automatic,52243,Diesel,200,47.1,2.0
9876,Audi,A6,2013,11999,Automatic,81459,Diesel,145,55.4,2.0
9877,Audi,A4,2010,9395,Manual,113000,Diesel,135,53.3,2.0
9878,Audi,A4,2008,6450,Manual,98000,Diesel,160,50.4,2.0
9879,Audi,A4,2006,7995,Automatic,74000,Petrol,570,22.8,4.2
9880,Audi,A4,2009,7995,Automatic,93000,Petrol,325,30.7,3.2
9881,Audi,A6,2012,12495,Automatic,93000,Diesel,200,47.9,3.0
9882,Audi,A3,2007,2995,Manual,128000,Diesel,200,48.7,2.0
9883,Audi,A5,2010,7495,Manual,120000,Diesel,165,49.6,2.0
9884,Audi,A3,2015,10000,Manual,97370,Petrol,30,57.6,1.4
9885,Audi,A6,2014,14000,Automatic,56220,Diesel,30,64.2,2.0
9886,Audi,TT,2017,14795,Manual,65290,Diesel,150,62.8,2.0
9887,Audi,A6,2015,10795,Manual,78120,Diesel,30,61.4,2.0
9888,Audi,A3,2016,10799,Manual,41165,Diesel,0,83.1,1.6
9889,Audi,A3,2016,12599,Manual,33622,Petrol,20,60.1,1.4
9890,Audi,A1,2017,13399,Manual,35769,Petrol,30,55.4,1.4
9891,Audi,Q7,2016,29499,Automatic,43380,Diesel,200,47.9,3.0
9892,Audi,A4,2016,14799,Manual,51075,Diesel,30,62.8,2.0
9893,Audi,A8,2012,11999,Automatic,75920,Diesel,235,44.1,3.0
9894,Audi,A3,2014,5500,Manual,87000,Diesel,0,74.3,1.6
9895,Audi,TT,2004,2895,Manual,129000,Petrol,325,30.8,1.8
9896,Audi,A3,2008,3995,Manual,123000,Diesel,160,51.3,2.0
9897,Audi,A3,2005,2495,Manual,122000,Diesel,150,53.3,0.0
9898,Audi,A4,2011,6895,Manual,103000,Diesel,165,50.4,2.0
9899,Audi,A3,2013,11399,Manual,50500,Petrol,30,58.9,1.4
9900,Audi,A6,2017,20499,Automatic,29095,Diesel,145,55.4,2.0
9901,Audi,A3,2015,9899,Manual,57021,Diesel,0,83.1,1.6
9902,Audi,Q5,2011,13999,Automatic,59986,Petrol,300,33.2,2.0
9903,Audi,Q3,2016,19299,Manual,20183,Diesel,145,52.3,2.0
9904,Audi,A3,2017,13195,Automatic,37399,Diesel,20,74.3,1.6
9905,Audi,A3,2014,7869,Manual,72591,Diesel,0,74.3,1.6
9906,Audi,Q2,2017,21000,Automatic,23000,Petrol,125,52.3,1.4
9907,Audi,Q7,2020,70950,Automatic,5000,Diesel,145,30.1,4.0
9908,Audi,A1,2018,14500,Manual,20000,Petrol,150,67.3,1.0
9909,Audi,A4,2016,15699,Manual,45100,Diesel,30,67.3,2.0
9910,Audi,A3,2017,13399,Manual,16850,Diesel,0,74.3,1.6
9911,Audi,Q3,2017,20990,Automatic,27868,Petrol,145,47.9,1.4
9912,Audi,A4,2017,19450,Automatic,27409,Petrol,125,52.3,2.0
9913,Audi,A1,2018,15890,Automatic,17406,Petrol,145,56.5,1.4
9914,Audi,TT,2015,13950,Manual,58261,Diesel,20,67.3,2.0
9915,Audi,S4,2005,5895,Automatic,62000,Petrol,330,22.4,4.2
9916,Audi,A3,2017,15490,Automatic,8000,Petrol,20,60.1,1.0
9917,Audi,A4,2015,9999,Manual,69599,Diesel,30,64.2,2.0
9918,Audi,A6,2013,10299,Manual,69550,Diesel,125,57.6,2.0
9919,Audi,Q3,2014,16499,Manual,20255,Petrol,235,38.7,2.0
9920,Audi,A1,2016,13500,Automatic,29211,Diesel,0,76.3,1.6
9921,Audi,A6,2019,27000,Automatic,8472,Diesel,150,50.4,2.0
9922,Audi,A4,2020,47000,Automatic,6760,Diesel,145,39.2,3.0
9923,Audi,Q7,2019,45800,Automatic,10035,Diesel,145,32.8,3.0
9924,Audi,RS6,2017,59900,Automatic,17283,Petrol,150,29.4,4.0
9925,Audi,Q7,2019,47200,Automatic,2355,Diesel,150,32.8,3.0
9926,Audi,A3,2019,24000,Automatic,14391,Petrol,150,44.1,1.5
9927,Audi,A4,2019,26000,Automatic,10254,Diesel,150,49.6,2.0
9928,Audi,A4,2019,25000,Automatic,3306,Diesel,150,55.4,2.0
9929,Audi,A4,2017,22500,Automatic,22650,Diesel,150,57.6,2.0
9930,Audi,A1,2016,12499,Manual,17392,Petrol,30,55.4,1.4
9931,Audi,A3,2014,10799,Automatic,79427,Diesel,20,72.4,1.6
9932,Audi,A3,2013,11399,Manual,27267,Petrol,30,54.3,1.4
9933,Audi,A3,2013,9999,Manual,34801,Petrol,20,60.1,1.4
9934,Audi,A3,2015,8689,Manual,86108,Diesel,20,68.9,2.0
9935,Audi,A1,2016,12999,Manual,22085,Petrol,30,55.4,1.4
9936,Audi,A4,2016,13899,Automatic,40568,Diesel,20,70.6,2.0
9937,Audi,Q5,2013,13999,Automatic,50111,Diesel,200,47.1,2.0
9938,Audi,A3,2015,13949,Manual,39200,Diesel,20,68.9,2.0
9939,Audi,A4,2016,14099,Manual,65106,Diesel,20,70.6,2.0
9940,Audi,A4,2015,10500,Manual,116840,Diesel,125,57.6,2.0
9941,Audi,Q3,2014,11500,Manual,72890,Diesel,145,54.3,2.0
9942,Audi,Q3,2016,11295,Manual,92950,Diesel,145,53.3,2.0
9943,Audi,A3,2016,11695,Manual,88140,Diesel,20,67.3,2.0
9944,Audi,Q2,2019,20500,Manual,6652,Diesel,145,49.6,1.6
9945,Audi,A4,2012,14900,Automatic,30100,Petrol,165,45.6,2.0
9946,Audi,A1,2019,23000,Automatic,4846,Petrol,150,44.8,1.5
9947,Audi,A5,2015,14495,Automatic,87660,Diesel,160,50.4,2.0
9948,Audi,A3,2015,10500,Manual,44458,Diesel,0,74.3,1.6
9949,Audi,A3,2016,13299,Automatic,67392,Diesel,20,68.9,1.6
9950,Audi,A3,2014,11679,Manual,75269,Diesel,20,68.9,2.0
9951,Audi,A1,2016,11869,Manual,22368,Petrol,0,67.3,1.0
9952,Audi,A3,2015,10299,Manual,49441,Diesel,0,83.1,1.6
9953,Audi,A3,2015,9599,Manual,31586,Diesel,0,74.3,1.6
9954,Audi,Q5,2016,30000,Automatic,43009,Diesel,235,42.2,3.0
9955,Audi,Q5,2016,29300,Automatic,39671,Diesel,235,42.2,3.0
9956,Audi,A3,2016,16000,Automatic,57407,Diesel,125,57.6,2.0
9957,Audi,Q2,2019,24500,Automatic,6379,Petrol,150,40.9,1.5
9958,Audi,A4,2016,13295,Automatic,44660,Diesel,0,72.4,2.0
9959,Audi,A4,2013,6500,Manual,126580,Diesel,30,62.8,2.0
9960,Audi,A1,2016,8500,Manual,64910,Diesel,0,76.3,1.6
9961,Audi,A4,2016,12795,Automatic,120470,Diesel,30,61.4,2.0
9962,Audi,A4,2015,7500,Automatic,128080,Diesel,145,56.5,2.0
9963,Audi,A5,2015,10795,Manual,94690,Diesel,125,58.9,2.0
9964,Audi,Q2,2017,21250,Automatic,16250,Diesel,145,57.7,2.0
9965,Audi,A3,2019,22490,Manual,3200,Petrol,145,42.2,1.5
9966,Audi,Q5,2019,33000,Automatic,7500,Diesel,145,38.2,2.0
9967,Audi,Q2,2018,24500,Automatic,17540,Petrol,145,44.8,2.0
9968,Audi,A3,2016,14495,Manual,43201,Diesel,20,67.3,2.0
9969,Audi,Q5,2019,33000,Automatic,9843,Diesel,145,38.2,2.0
9970,Audi,Q5,2019,32250,Automatic,13683,Diesel,145,38.2,2.0
9971,Audi,Q3,2016,19000,Manual,19821,Diesel,165,49.6,2.0
9972,Audi,A4,2016,16850,Manual,37303,Diesel,30,67.3,2.0
9973,Audi,A3,2019,23000,Manual,5096,Diesel,145,51.4,1.6
9974,Audi,Q3,2019,28000,Manual,85,Diesel,150,40.9,2.0
9975,Audi,Q3,2019,29000,Automatic,14430,Petrol,150,31.7,2.0
9976,Audi,Q3,2019,28900,Automatic,16363,Petrol,150,31.7,2.0
9977,Audi,Q3,2019,27500,Automatic,7626,Diesel,150,47.1,2.0
9978,Audi,Q3,2020,28000,Manual,1000,Petrol,145,40.9,1.5
9979,Audi,A5,2011,10995,Manual,44000,Diesel,160,49.6,2.0
9980,Audi,A6,2019,28000,Automatic,4887,Diesel,145,47.9,2.0
9981,Audi,A4,2019,31495,Automatic,8450,Diesel,145,44.8,2.0
9982,Audi,Q3,2019,24500,Manual,10881,Petrol,145,40.9,1.5
9983,Audi,A3,2019,21000,Manual,12800,Diesel,145,52.3,1.6
9984,Audi,Q2,2017,18000,Manual,45478,Petrol,150,50.4,1.4
9985,Audi,A4,2019,43000,Automatic,4650,Diesel,145,40.9,3.0
9986,Audi,Q5,2019,30000,Automatic,10021,Diesel,145,39.2,2.0
9987,Audi,A6,2010,8995,Automatic,69000,Petrol,260,36.2,2.0
9988,Audi,A4,2006,3895,Manual,93000,Diesel,240,43.4,2.0
9989,Audi,A1,2017,8600,Manual,12000,Petrol,150,67.3,1.0
9990,Audi,Q3,2017,17490,Automatic,24000,Petrol,145,47.9,1.4
9991,Audi,Q2,2018,20850,Automatic,4000,Petrol,150,54.3,1.4
9992,Audi,Q3,2020,34000,Automatic,1000,Petrol,145,31.4,2.0
9993,Audi,RS5,2018,42000,Automatic,13121,Petrol,145,32.5,2.9
9994,Audi,Q7,2018,38000,Automatic,12219,Diesel,145,47.9,3.0
9995,Audi,Q2,2017,17000,Manual,13272,Diesel,145,64.2,1.6
9996,Audi,A4,2016,14500,Automatic,37290,Diesel,0,72.4,2.0
9997,Audi,A4,2017,17500,Automatic,20103,Diesel,145,70.6,2.0
9998,Audi,A5,2017,18500,Manual,38266,Petrol,145,49.6,2.0
9999,Audi,A3,2016,18000,Manual,18668,Petrol,125,49.6,2.0
10000,Audi,Q3,2016,16750,Automatic,36617,Diesel,165,50.4,2.0
10001,Audi,Q7,2019,43000,Automatic,8824,Diesel,150,33.2,3.0
10002,Audi,Q3,2015,19750,Automatic,23787,Petrol,205,40.4,2.0
10003,Audi,A3,2016,13000,Automatic,72800,Hybrid,0,176.6,1.4
10004,Audi,A1,2015,7895,Manual,83390,Diesel,0,80.7,1.6
10005,Audi,Q5,2017,16295,Automatic,85780,Diesel,200,47.9,2.0
10006,Audi,A3,2015,8500,Manual,89060,Diesel,30,67.3,2.0
10007,Audi,A5,2015,16000,Automatic,68250,Diesel,200,44.8,3.0
10008,Audi,A3,2015,7000,Manual,112380,Diesel,0,74.3,1.6
10009,Audi,A4,2016,13295,Automatic,86910,Diesel,30,67.3,2.0
10010,Audi,A6,2016,11000,Manual,107150,Diesel,30,61.4,2.0
10011,Audi,A4,2016,11195,Manual,83490,Diesel,20,70.6,2.0
10012,Audi,A3,2009,5295,Manual,63899,Petrol,200,40.9,1.6
10013,Audi,A3,2016,16950,Automatic,26000,Diesel,125,61.4,2.0
10014,Audi,TT,2017,20750,Automatic,25000,Petrol,205,42.8,2.0
10015,Audi,A6,2018,25000,Automatic,19000,Diesel,145,61.4,2.0
10016,Audi,A6,2017,19995,Automatic,22000,Diesel,145,61.4,2.0
10017,Audi,Q7,2018,40000,Automatic,30600,Diesel,150,33.2,3.0
10018,Audi,Q7,2016,30500,Automatic,41348,Diesel,205,47.9,3.0
10019,Audi,Q3,2017,16500,Manual,36102,Petrol,145,49.6,1.4
10020,Audi,Q3,2019,26500,Automatic,12190,Petrol,150,38.2,1.5
10021,Audi,Q5,2018,29000,Automatic,22710,Petrol,150,40.4,2.0
10022,Audi,TT,2015,16950,Automatic,34000,Petrol,160,44.1,2.0
10023,Audi,A6,2015,21950,Automatic,43000,Diesel,160,50.4,3.0
10024,Audi,A4,2016,14699,Manual,43124,Diesel,20,72.4,2.0
10025,Audi,A6,2015,14599,Automatic,81707,Diesel,30,64.2,2.0
10026,Audi,A4,2017,14999,Manual,11973,Diesel,145,70.6,2.0
10027,Audi,Q2,2018,26500,Automatic,17000,Petrol,145,44.1,2.0
10028,Audi,Q5,2017,23000,Automatic,24724,Diesel,145,56.5,2.0
10029,Audi,Q3,2012,7695,Manual,113500,Diesel,145,54.3,2.0
10030,Audi,Q3,2015,16975,Automatic,22929,Petrol,200,42.8,2.0
10031,Audi,Q2,2018,16795,Manual,24021,Petrol,145,52.3,1.4
10032,Audi,A3,2016,13995,Automatic,18833,Petrol,20,62.8,1.0
10033,Audi,S5,2011,11495,Automatic,93820,Petrol,325,30.1,3.0
10034,Audi,TT,2011,9995,Manual,38000,Petrol,200,43.5,1.8
10035,Audi,A1,2015,11490,Manual,22000,Petrol,30,55.4,1.4
10036,Audi,A1,2017,14490,Manual,13000,Petrol,145,55.4,1.4
10037,Audi,A3,2008,3450,Manual,92500,Diesel,150,53.3,1.9
10038,Audi,A6,2018,28000,Automatic,15441,Diesel,150,50.4,2.0
10039,Audi,A3,2016,17850,Automatic,33808,Diesel,125,57.6,2.0
10040,Audi,Q2,2019,24000,Automatic,5775,Petrol,150,40.9,1.5
10041,Audi,Q5,2015,18500,Automatic,34545,Diesel,200,48.7,2.0
10042,Audi,Q5,2016,18099,Automatic,89165,Diesel,200,47.9,2.0
10043,Audi,A3,2013,8499,Manual,53566,Diesel,20,67.3,2.0
10044,Audi,A5,2015,13199,Manual,30981,Diesel,20,64.2,2.0
10045,Audi,A3,2016,12199,Manual,82023,Diesel,20,70.6,1.6
10046,Audi,A1,2017,13999,Manual,12290,Petrol,30,55.4,1.4
10047,Audi,A6,2017,15999,Automatic,47990,Diesel,145,67.3,2.0
10048,Audi,TT,2007,7850,Manual,50750,Petrol,555,27.4,3.2
10049,Audi,Q5,2009,8995,Automatic,95000,Diesel,290,37.6,3.0
10050,Audi,A1,2016,13495,Automatic,33800,Petrol,30,57.6,1.4
10051,Audi,A1,2017,11490,Manual,34000,Petrol,30,55.4,1.4
10052,Audi,Q5,2017,27000,Automatic,30549,Petrol,150,40.4,2.0
10053,Audi,Q5,2017,27000,Automatic,27403,Petrol,150,40.4,2.0
10054,Audi,Q5,2018,29750,Automatic,29169,Petrol,150,40.4,2.0
10055,Audi,Q5,2018,31000,Automatic,16780,Petrol,150,40.4,2.0
10056,Audi,Q5,2018,29000,Automatic,20527,Petrol,150,40.4,2.0
10057,Audi,Q3,2019,26250,Automatic,4694,Diesel,145,47.1,2.0
10058,Audi,Q3,2018,21000,Automatic,25521,Diesel,145,53.3,2.0
10059,Audi,A3,2015,23000,Automatic,32497,Petrol,205,39.8,2.0
10060,Audi,Q5,2019,36000,Automatic,10189,Diesel,150,38.2,2.0
10061,Audi,A3,2019,32500,Automatic,411,Petrol,150,34.9,2.0
10062,Audi,A4,2019,26000,Automatic,4396,Diesel,150,44.8,2.0
10063,Audi,Q7,2018,65000,Automatic,9923,Diesel,150,37.2,4.0
10064,Audi,Q2,2016,16000,Manual,42500,Diesel,30,64.2,1.6
10065,Audi,Q3,2019,30000,Automatic,5746,Petrol,150,31.7,2.0
10066,Audi,Q3,2019,28000,Automatic,4398,Diesel,150,40.9,2.0
10067,Audi,A3,2019,30000,Automatic,289,Petrol,150,34.9,2.0
10068,Audi,Q5,2019,34890,Automatic,3704,Diesel,150,38.2,2.0
10069,Audi,A8,2019,45000,Automatic,6269,Diesel,145,38.7,3.0
10070,Audi,A8,2019,44490,Automatic,12009,Diesel,145,38.7,3.0
10071,Audi,A1,2016,14480,Manual,18382,Petrol,30,56.5,1.4
10072,Audi,R8,2016,74500,Automatic,28888,Petrol,570,24.1,5.2
10073,Audi,Q3,2016,14750,Manual,46750,Petrol,145,49.6,1.4
10074,Audi,Q5,2019,32500,Automatic,175,Diesel,150,38.2,2.0
10075,Audi,Q7,2017,31000,Automatic,46463,Diesel,205,47.9,3.0
10076,Audi,Q8,2018,50000,Automatic,11000,Diesel,150,33.6,3.0
10077,Audi,A4,2016,15000,Automatic,31670,Diesel,0,72.4,2.0
10078,Audi,Q5,2019,35390,Automatic,4537,Diesel,150,38.2,2.0
10079,Audi,A3,2016,15390,Manual,25580,Diesel,20,68.9,1.6
10080,Audi,Q2,2017,19790,Automatic,26821,Petrol,145,52.3,1.4
10081,Audi,Q2,2019,19790,Manual,3555,Diesel,145,49.6,1.6
10082,Audi,Q3,2019,25690,Automatic,5195,Diesel,145,48.7,2.0
10083,Audi,A3,2017,15495,Manual,49245,Diesel,20,65.7,2.0
10084,Audi,A4,2018,19295,Automatic,33632,Petrol,145,50.4,1.4
10085,Audi,Q5,2019,57895,Automatic,1255,Diesel,145,32.5,3.0
10086,Audi,A3,2017,18495,Manual,8695,Petrol,30,58.9,1.4
10087,Audi,A4,2018,20000,Manual,13433,Petrol,145,48.7,1.4
10088,Audi,Q3,2016,19495,Automatic,15815,Diesel,145,51.4,2.0
10089,Audi,Q7,2019,53000,Automatic,12336,Diesel,145,32.1,3.0
10090,Audi,A1,2013,7900,Manual,67409,Diesel,0,74.3,1.6
10091,Audi,A1,2017,11950,Manual,29190,Petrol,0,67.3,1.0
10092,Audi,A1,2017,12250,Manual,26517,Diesel,0,76.3,1.6
10093,Audi,A4,2012,7500,Manual,94366,Diesel,30,64.2,2.0
10094,Audi,A3,2019,21115,Automatic,18803,Petrol,145,41.5,1.5
10095,Audi,Q7,2018,52495,Automatic,24439,Diesel,145,39.2,4.0
10096,Audi,A3,2020,28000,Automatic,8000,Petrol,145,41.5,1.5
10097,Audi,A6,2017,21000,Automatic,20073,Diesel,150,61.4,2.0
10098,Audi,RS4,2020,69890,Automatic,3350,Petrol,150,29.1,2.9
10099,Audi,A6,2015,18490,Automatic,62890,Diesel,125,61.4,2.0
10100,Audi,Q7,2019,44490,Automatic,13602,Diesel,150,32.8,3.0
10101,Audi,Q5,2014,17800,Automatic,41478,Diesel,200,47.1,2.0
10102,Audi,A1,2017,12450,Manual,19952,Petrol,0,67.3,1.0
10103,Audi,S3,2015,19000,Semi-Auto,46965,Petrol,205,40.9,2.0
10104,Audi,A3,2016,15650,Manual,35437,Diesel,20,67.3,2.0
10105,Audi,Q7,2016,30000,Automatic,50536,Diesel,205,47.9,3.0
10106,Audi,A5,2014,14000,Automatic,47600,Diesel,145,56.5,2.0
10107,Audi,A4,2005,4990,Manual,87990,Diesel,325,36.7,3.0
10108,Audi,TT,2002,1990,Manual,131925,Petrol,325,30.1,1.8
10109,Audi,S3,2003,4990,Manual,106000,Petrol,325,39.8,1.8
10110,Audi,A1,2020,25790,Automatic,3222,Petrol,145,44.1,1.5
10111,Audi,A4,2008,5490,Automatic,89000,Diesel,330,33.3,3.0
10112,Audi,A4,2008,3990,Manual,148000,Diesel,305,35.8,3.0
10113,Audi,A3,2011,4690,Manual,106122,Diesel,30,64.2,2.0
10114,Audi,A4,2020,26890,Automatic,1555,Petrol,145,38.7,2.0
10115,Audi,Q2,2019,19690,Manual,2555,Diesel,145,49.6,1.6
10116,Audi,Q3,2019,27190,Manual,1555,Diesel,145,42.8,2.0
10117,Audi,A1,2019,22790,Automatic,2555,Petrol,145,44.1,1.0
10118,Audi,Q3,2019,27190,Manual,3555,Diesel,145,42.8,2.0
10119,Audi,A3,2019,20790,Manual,4555,Diesel,145,52.3,1.6
10120,Audi,Q3,2017,17000,Manual,41509,Petrol,145,49.6,1.4
10121,Audi,Q3,2019,25495,Manual,4995,Petrol,145,39.8,1.5
10122,Audi,Q7,2019,43895,Automatic,12332,Diesel,145,32.8,3.0
10123,Audi,Q3,2019,39490,Automatic,5000,Petrol,150,31.0,2.0
10124,Audi,A3,2017,19000,Manual,21159,Petrol,30,56.5,1.4
10125,Audi,TT,2007,7850,Manual,63000,Petrol,555,27.2,3.2
10126,Audi,TT,2009,9350,Manual,44000,Diesel,145,53.3,2.0
10127,Audi,RS3,2017,38995,Semi-Auto,17552,Petrol,145,34.0,2.5
10128,Audi,Q5,2015,25990,Automatic,42000,Diesel,235,42.8,3.0
10129,Audi,Q5,2018,35990,Automatic,10000,Petrol,145,34.0,3.0
10130,Audi,Q2,2017,16490,Manual,20000,Petrol,125,52.3,1.4
10131,Audi,A4,2013,8990,Manual,83000,Diesel,30,62.8,2.0
10132,Audi,Q3,2013,12490,Semi-Auto,64000,Diesel,200,47.9,2.0
10133,Audi,A3,2019,22000,Automatic,11547,Petrol,150,42.2,1.5
10134,Audi,TT,2016,26000,Automatic,19494,Petrol,205,40.9,2.0
10135,Audi,A1,2015,12500,Manual,30500,Diesel,0,80.7,1.6
10136,Audi,A6,2015,18000,Automatic,78077,Diesel,150,54.3,3.0
10137,Audi,Q7,2018,48000,Automatic,32093,Diesel,150,39.2,4.0
10138,Audi,Q7,2016,32500,Automatic,32486,Diesel,205,47.9,3.0
10139,Audi,Q3,2019,25000,Manual,6185,Petrol,145,40.9,1.5
10140,Audi,Q5,2020,34500,Automatic,5362,Diesel,145,38.2,2.0
10141,Audi,A1,2017,14000,Manual,20871,Petrol,150,56.5,1.4
10142,Audi,A6,2018,19900,Automatic,30986,Diesel,150,64.2,2.0
10143,Audi,TT,2018,19450,Manual,13000,Diesel,145,62.8,2.0
10144,Audi,SQ7,2017,43950,Automatic,40000,Diesel,300,39.2,4.0
10145,Audi,RS6,2016,44950,Automatic,29000,Petrol,325,29.4,4.0
10146,Audi,SQ5,2018,35950,Automatic,37000,Petrol,145,34.0,3.0
10147,Audi,SQ5,2015,19950,Automatic,79000,Diesel,235,42.8,3.0
10148,Audi,Q7,2018,42950,Automatic,23000,Diesel,145,32.8,3.0
10149,Audi,SQ5,2017,36950,Automatic,27000,Petrol,150,34.0,3.0
10150,Audi,A6,2006,8750,Automatic,98000,Petrol,570,21.1,5.2
10151,Audi,Q5,2018,32995,Semi-Auto,4000,Petrol,145,40.4,2.0
10152,Audi,A5,2012,10295,Manual,66000,Diesel,30,60.1,2.0
10153,Audi,A1,2017,14695,Automatic,3000,Petrol,20,64.2,1.0
10154,Audi,A4,2013,8480,Manual,72900,Diesel,30,64.2,2.0
10155,Audi,A1,2012,7650,Manual,19200,Petrol,30,55.4,1.2
10156,Audi,A1,2018,13995,Semi-Auto,32000,Petrol,150,57.7,1.4
10157,Audi,A5,2010,5750,Automatic,90000,Petrol,235,39.8,2.0
10158,Audi,A2,2003,2490,Manual,100000,Diesel,30,65.7,1.4
10159,Audi,Q5,2016,21995,Semi-Auto,37000,Diesel,200,47.1,2.0
10160,Audi,A1,2014,10995,Manual,36000,Petrol,125,52.3,1.4
10161,Audi,Q5,2016,20000,Semi-Auto,40905,Diesel,205,47.1,2.0
10162,Audi,A1,2012,7500,Manual,63565,Diesel,0,74.3,1.6
10163,Audi,A3,2017,13800,Manual,27525,Diesel,145,72.4,1.6
10164,Audi,Q3,2012,12440,Automatic,45000,Diesel,200,47.9,2.0
10165,Audi,Q3,2019,27400,Automatic,8000,Diesel,150,47.1,2.0
10166,Audi,A3,2013,9880,Automatic,79000,Petrol,125,50.4,1.8
10167,Audi,A3,2006,3880,Manual,87000,Petrol,305,36.7,2.0
10168,Audi,TT,2015,17995,Manual,65789,Petrol,200,39.8,2.0
10169,Audi,A3,2015,14995,Semi-Auto,23698,Petrol,30,57.6,1.4
10170,Audi,A1,2014,10795,Manual,27427,Diesel,20,68.9,2.0
10171,Audi,RS4,2006,17999,Manual,66000,Petrol,535,20.3,4.2
10172,Audi,A6,2010,6890,Manual,89000,Diesel,150,48.7,2.0
10173,Audi,RS3,2015,27790,Automatic,27000,Petrol,300,34.9,2.5
10174,Audi,A6,2016,16999,Semi-Auto,69000,Diesel,125,57.6,2.0
10175,Audi,A6,2010,6999,Manual,75000,Diesel,160,49.6,2.0
10176,Audi,A3,2015,9999,Semi-Auto,105200,Diesel,20,70.6,1.6
10177,Audi,A6,2016,17999,Manual,35000,Diesel,125,58.9,2.0
10178,Audi,A3,2013,7999,Manual,79000,Petrol,30,57.6,1.2
10179,Audi,A4,2005,2990,Manual,95000,Petrol,300,34.9,2.0
10180,Audi,A3,2008,3490,Manual,82000,Petrol,235,38.7,1.8
10181,Audi,A3,2008,4590,Manual,93000,Petrol,160,43.5,1.4
10182,Audi,A4,2015,9990,Automatic,97000,Petrol,200,40.9,2.0
10183,Audi,A6,2007,3990,Automatic,70000,Diesel,300,39.8,2.7
10184,Audi,A4,2006,3888,Manual,80000,Petrol,300,33.6,2.0
10185,Audi,A3,2015,11240,Automatic,89000,Hybrid,0,176.6,1.4
10186,Audi,A5,2012,8990,Automatic,94000,Petrol,200,40.4,2.0
10187,Audi,RS7,2014,33490,Automatic,56000,Petrol,555,28.8,4.0
10188,Audi,Q5,2013,14990,Manual,41000,Diesel,200,47.9,2.0
10189,Audi,A5,2011,9940,Manual,35000,Diesel,150,51.4,2.0
10190,Audi,A4,2013,12880,Automatic,43000,Diesel,150,49.6,3.0
10191,Audi,A5,2010,5990,Manual,95000,Petrol,200,43.5,2.0
10192,Audi,TT,2011,6490,Manual,100000,Diesel,145,53.3,2.0
10193,Audi,A5,2017,25000,Automatic,19000,Petrol,145,45.6,2.0
10194,Audi,Q3,2015,17800,Manual,20106,Diesel,150,52.3,2.0
10195,Audi,A3,2010,6240,Manual,46000,Diesel,135,55.4,2.0
10196,Audi,A4,2011,9440,Automatic,56000,Diesel,220,42.8,3.0
10197,Audi,TT,2013,12880,Manual,29000,Petrol,195,42.2,2.0
10198,Audi,A3,2009,4240,Manual,124000,Diesel,145,53.3,2.0
10199,Audi,S3,2016,20950,Semi-Auto,42000,Petrol,160,43.5,2.0
10200,Audi,A6,2017,29950,Semi-Auto,29600,Diesel,150,44.1,3.0
10201,Audi,A7,2014,14480,Automatic,75000,Diesel,200,48.7,3.0
10202,Audi,S3,2015,18790,Manual,32000,Petrol,200,39.8,2.0
10203,Audi,Q3,2014,15880,Automatic,19000,Diesel,200,47.9,2.0
10204,Audi,Q7,2019,38480,Automatic,9000,Diesel,145,48.7,3.0
10205,Audi,A7,2013,14990,Automatic,63000,Diesel,200,47.9,3.0
10206,Audi,A3,2008,3980,Automatic,86000,Petrol,260,37.2,1.8
10207,Audi,A6,2018,27950,Semi-Auto,11800,Petrol,150,40.9,2.0
10208,Audi,SQ7,2017,59950,Semi-Auto,23000,Diesel,145,39.2,4.0
10209,Audi,A7,2011,12950,Semi-Auto,72000,Petrol,300,34.4,3.0
10210,Audi,S3,2015,17950,Manual,48800,Petrol,205,39.8,2.0
10211,Audi,S3,2017,23950,Semi-Auto,26500,Petrol,150,43.5,2.0
10212,Audi,A8,2006,5595,Automatic,104000,Diesel,325,33.6,3.0
10213,Audi,Q5,2009,12950,Automatic,66500,Petrol,300,33.2,2.0
10214,Audi,A1,2012,8288,Manual,25000,Diesel,0,74.3,1.6
10215,Audi,A3,2016,10999,Semi-Auto,38000,Diesel,20,70.6,1.6
10216,Audi,A3,2012,8950,Semi-Auto,56000,Petrol,125,50.4,1.8
10217,Audi,A1,2015,10950,Manual,45000,Petrol,30,56.5,1.4
10218,Audi,Q5,2014,19950,Automatic,31751,Petrol,260,35.8,2.0
10219,Audi,A4,2016,18950,Automatic,56000,Diesel,125,60.1,3.0
10220,Audi,A6,2018,20950,Semi-Auto,29000,Petrol,145,47.9,1.8
10221,Audi,S5,2014,18950,Semi-Auto,32000,Petrol,260,36.7,3.0
10222,Audi,TT,2015,17995,Automatic,46000,Petrol,190,42.8,2.0
10223,Audi,SQ5,2017,38995,Automatic,13000,Petrol,150,34.0,3.0
10224,Audi,A1,2011,4250,Manual,116000,Diesel,20,70.6,1.6
